target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-0.56079766,-0.65091874,-0.35697003,-0.19450959,-0.39297553,-0.11189526,-0.34848339,-0.12841834,1.8002265,1.7144151,1.8361566,1.8201059,-2.2424715,1.7163018,-0.65924425,1.8399441,-0.76799704,-0.63474351
0.0,-1.259844,-0.16382542,-0.35697003,-0.19450959,-0.49589843,-0.12565644,-0.53315205,-0.13658177,-0.54851898,-0.60061267,-0.46124375,-0.59676309,-0.026687736,0.13239186,-0.19754882,-0.48987643,0.36805781,-0.50874161
1.0,-0.39631616,1.2104736,-0.35697003,-0.19450959,-0.20771612,-0.10243335,-0.16381634,-0.10876735,0.67193615,0.62666932,0.79466847,0.56125631,-0.95712514,1.3699988,-1.3614059,0.78375879,-0.51073222,-0.46723735
0.0,0.87841548,-1.311974,-0.35697003,-0.19450959,-0.43414499,-0.11861892,0.62102246,-0.06697082,0.13155974,0.17000628,0.13097503,0.093770914,0.24189209,0.10400641,-0.4187778,0.11069954,-0.79564154,-0.41438365
1.0,-1.5751003,-0.51174922,-0.35697003,-0.19450959,-0.53706718,-0.1246654,-0.47159602,-0.13683367,-0.91135694,-0.93359614,-0.87732843,-0.92064187,0.53924833,-0.52047427,0.34109578,-0.91183277,2.449387,-0.53503661
1.0,-0.50597049,-0.59873017,-0.35697003,-0.19450959,-0.4135606,-0.1187192,0.34402063,-0.071401837,-0.38553288,-0.31836956,-0.3616897,-0.47454467,0.92293384,-0.15714004,-0.65924425,-0.38891751,-0.10164463,-0.16998894
1.0,-0.670452,-0.30299494,-0.35697003,-0.19450959,-0.022455746,-0.048273096,-0.056093187,-0.076943688,-0.87449105,-0.90822597,-0.83393309,-0.88092089,0.40495843,-0.44667199,0.35071444,-0.86782504,2.0878614,-0.57763746
1.0,1.6871162,0.63639933,-0.35697003,-0.19450959,0.40981783,0.070899158,-0.071481833,-0.076124932,0.1800675,0.12243712,0.29689833,0.093770914,-0.66936097,0.92718548,-0.89971043,0.2789643,-0.31911166,-0.48591051
1.0,0.76876114,-1.8860482,-0.35697003,-0.19450959,-0.39297505,-0.12260075,-0.2715396,-0.11926338,2.7044111,2.8846143,2.4207174,2.8406294,-0.56384731,0.32541321,0.014061602,2.4327539,-1.4114782,-0.62618511
1.0,-0.39631616,0.16670219,-0.35697003,-0.19450959,-0.6811584,-0.12689523,-0.61009698,-0.13966758,-0.95792438,-0.93676741,-0.98198778,-0.93897464,0.97089453,-0.94625652,0.62965538,-1.017969,2.5102207,-0.47335887
1.0,1.6734094,0.87994599,2.4101466,-0.19450959,0.45098659,-0.067537108,0.20551969,-0.11389075,0.50118879,0.4744482,0.61342909,0.38709498,-0.65017654,1.1599463,-1.3133127,0.59996182,-0.45496273,-0.43644488
0.0,-0.053646366,-0.1986178,-0.35697003,-0.19450959,0.18338869,-0.087860774,-0.53315193,-0.13542935,-0.34963718,-0.38179495,-0.27234631,-0.40732456,-0.0075034805,0.22890256,-0.38030323,-0.29831333,-0.075987475,-0.46743977
1.0,0.028594385,-0.094240659,5.1772633,-0.19450959,-0.063624768,-0.093200032,0.28246453,0.021298616,-0.37486121,-0.32154083,-0.34892638,-0.45315645,0.78864392,-0.13443162,-0.56305764,-0.37597408,-0.159847,-0.22292573
1.0,-1.0953625,1.1234926,-0.35697003,-0.19450959,0.20397335,-0.066194282,0.19013082,-0.011952592,-0.097396884,-0.090038038,-0.065580284,-0.14149955,0.14597073,0.13239186,-0.37068459,-0.088629499,-0.55638408,-0.4386255
1.0,-1.6299274,-0.059448279,-0.35697003,-0.19450959,-0.57823614,-0.12532609,-0.53315201,-0.1388489,-0.94046159,-0.93042487,-0.94625044,-0.93286372,0.85578889,-0.81000621,0.51423154,-0.98172738,2.5102207,-0.44934596
1.0,-1.6984614,-0.73789969,-0.35697003,-0.19450959,3.8062534,5.8364972,1.8829199,3.351712,-0.41172707,-0.53718725,-0.31318905,-0.40426911,-0.80365084,0.31973602,0.26414656,-0.33973244,0.73754831,-0.69597319
1.0,0.61798643,-1.5207282,-0.35697003,-0.19450959,-0.29005387,-0.11971017,-0.16381581,-0.11542187,1.728435,1.6192773,1.8616831,1.6551111,-2.3959455,2.3067201,-1.5056856,1.8658308,-0.62301187,-0.56262822
0.0,-1.0131218,1.975906,2.4101466,-0.19450959,0.24514219,-0.070766991,-0.025315231,-0.11926948,-0.59993715,-0.6196403,-0.71651042,-0.4348237,0.30903707,-1.269851,1.8416057,-0.62448824,-0.12661868,2.4210453
1.0,0.20678268,-1.8164635,2.4101466,-0.19450959,-0.31063897,-0.11500281,-0.14842742,-0.10641648,1.9185853,1.8507798,1.9765534,1.8934369,-2.1753265,1.9604171,-1.140177,1.9823221,-0.7752557,-0.5833258
1.0,1.7282366,-1.7294825,-0.35697003,-0.19450959,-0.26946928,-0.10575318,-0.22537261,-0.13305511,2.2154528,2.22499,2.1501348,2.2600922,-1.714904,1.3813531,-0.62076959,2.1583531,-1.0114188,-0.61152893
0.0,-0.91717425,0.28847552,-0.35697003,-0.19450959,-0.6811584,-0.12689523,-0.61009697,-0.13966758,-0.96374532,-0.93676741,-0.99730378,-0.93897464,1.0284473,-1.0143817,0.6873673,-1.0335012,1.5368828,-0.47335887
0.0,-0.57450445,0.34066409,-0.35697003,-0.19450959,-0.22830074,-0.10269383,-0.33309532,-0.13091587,0.34887447,0.29051452,0.47303243,0.25265476,-0.81324288,1.1145295,-1.0728462,0.45758394,-0.37521175,-0.48280666
0.0,-1.2461373,0.13190981,-0.35697003,-0.19450959,-0.57823613,-0.12334402,-0.47159606,-0.13078799,-0.94919299,-0.9272536,-0.97177711,-0.93286372,0.97089453,-0.92922522,0.60079942,-1.0076143,2.1857746,-0.44861343
0.0,-0.86234708,1.7323593,-0.35697003,-0.19450959,0.22455772,0.00028771506,-0.20998316,-0.09860735,-0.79590849,-0.79723148,-0.90796043,-0.65176137,0.63516971,-1.4004243,1.7358005,-0.80828518,0.72820835,2.2063072
1.0,1.4403939,-1.4337473,-0.35697003,-0.19450959,-0.37239092,-0.11195512,-0.14842706,-0.11906555,2.2115721,2.2091335,2.1756613,2.232593,-1.8204176,1.5743743,-0.84199865,2.1842397,-0.96579974,-0.59398511
1.0,-0.30036862,1.0713041,-0.35697003,-0.19450959,-0.022456117,-0.023497107,2.0675877,1.4737734,-0.16142705,-0.14394959,-0.16513436,-0.17205412,0.28985282,-0.15714004,-0.02441306,-0.17664496,-0.77285032,-0.70384941
0.0,0.97436302,1.0191155,-0.35697003,-0.19450959,-0.26946936,-0.11764558,-0.50237414,-0.13381083,-0.44956311,-0.45473417,-0.59908776,-0.26066251,0.3186292,-1.3663617,1.9955041,-0.47693297,-0.49054655,2.3519746
0.0,1.632289,-0.26820256,-0.35697003,-0.19450959,1.7066386,-0.013535823,-0.19459413,-0.12609661,-0.34963718,-0.36593861,-0.31574169,-0.37065902,0.13637861,-0.06062949,-0.034031704,-0.3423211,-0.2696395,-0.51218254
1.0,-0.067353157,0.21889076,-0.35697003,-0.19450959,-0.47531381,-0.11797591,-0.39465104,-0.13261429,-0.8065802,-0.71477844,-0.8492491,-0.835089,1.4888699,-0.94625652,0.11024807,-0.86523636,0.44960236,0.28362153
1.0,-0.053646366,-1.1902006,-0.35697003,-0.19450959,-0.14596203,-0.063138732,-0.27153852,-0.12001914,1.729405,1.6319622,1.8361566,1.6764993,-2.2904319,2.1307299,-1.3133127,1.8399441,-0.66619077,-0.57470683
0.0,-0.54709087,1.7671517,-0.35697003,-0.19450959,-0.14596251,-0.10488632,-0.22537209,-0.1182444,-0.54657867,-0.52450215,-0.72161574,-0.35232628,0.64476186,-1.6161539,2.0916908,-0.55459362,-0.11274934,2.105635
1.0,-1.4791527,-1.8338597,-0.35697003,-0.19450959,-0.2488851,-0.098457282,-0.31770623,-0.11883849,2.3202296,2.3169568,2.2471359,2.3853658,-1.9163388,1.4154157,-0.47648975,2.256723,-1.0064739,-0.64017611
0.0,1.1662581,1.888925,-0.35697003,-0.19450959,-0.022455709,-0.10040607,-0.25615015,-0.11088458,-0.73963949,-0.74966242,-0.8492491,-0.59065218,0.51047195,-1.3379762,1.7550378,-0.7565114,0.28249055,2.3064344
0.0,-1.2735508,2.0280945,-0.35697003,-0.19450959,-0.22830041,-0.092950867,-0.040704237,-0.11117856,-0.65232552,-0.65769555,-0.80074841,-0.46232284,0.48169554,-1.5253204,2.1013093,-0.64778644,0.19176508,2.2045454
1.0,-1.2872576,-0.30299494,-0.35697003,-0.19450959,-0.10479375,-0.11103864,-0.47159601,-0.12020806,-0.46993642,-0.37862371,-0.4714544,-0.55093121,1.210698,-0.39557812,-0.54382035,-0.50023118,-0.10367118,-0.078741892
1.0,-1.6710478,-0.30299494,-0.35697003,-0.19450959,-0.61940503,-0.1234699,-0.64087497,-0.13724454,-0.95598407,-0.93676741,-0.97688245,-0.93897464,0.95171026,-0.92354813,0.61041808,-1.0127917,2.5102207,-0.47335887
0.0,1.3855668,0.13190981,-0.35697003,-0.19450959,-0.70174286,-0.12730816,-0.67165295,-0.14017139,-0.9705364,-0.93676741,-1.0151724,-0.93897464,1.0955923,-1.093861,0.75469787,-1.051622,-1.8698001,0.88194247
0.0,1.1388445,-1.5555206,-0.35697003,-0.19450959,-0.063624619,-0.088710217,-0.54854099,-0.13163822,-0.59217591,-0.62915411,-0.5327184,-0.6212068,0.14597073,-0.089014945,0.0044428718,-0.56235971,0.23242591,-0.51735411
0.0,-0.68415879,-0.58133398,2.4101466,-0.19450959,0.84209174,-0.06037198,0.11318571,-0.093056816,0.29260543,0.23977412,0.39645234,0.21598928,-0.71732161,0.93286257,-0.86123586,0.37992317,-0.43476707,-0.49760357
1.0,0.70022718,-0.094240659,-0.35697003,-0.19450959,-0.55765164,-0.12392212,-0.47159607,-0.13683367,-0.81143097,-0.71794971,-0.85435443,-0.84119991,1.5080542,-0.95193362,0.10062946,-0.87300243,0.48533006,0.31359306
1.0,-0.01252599,-1.6425016,-0.35697003,-0.19450959,-0.33122215,-0.11145167,-0.37926267,-0.12474216,2.3939612,2.4660065,2.2675573,2.4495305,-1.2928498,1.1202066,-0.6015323,2.2774325,-1.144398,-0.5877242
0.0,-0.14959391,1.0017193,-0.35697003,-0.19450959,-0.29005387,-0.11871918,-0.42542912,-0.12153055,-0.44859298,-0.48327564,-0.58377171,-0.24844069,0.050049371,-1.269851,2.1013093,-0.46657823,-0.26416981,2.4484781
1.0,-0.75269275,-1.1032197,-0.35697003,-0.19450959,-0.35180701,-0.096173108,-0.071482387,-0.11693329,-0.34769682,-0.29617063,-0.30297837,-0.44704553,0.75027537,0.013172796,-0.77466797,-0.32937767,-0.026586622,-0.22664117
1.0,0.22048947,-1.6077092,-0.35697003,-0.19450959,-0.1665471,-0.11871924,-0.33309496,-0.12001914,2.3512744,2.4057525,2.2292674,2.4189761,-1.4175475,1.1145295,-0.46687111,2.2386023,-1.1220523,-0.61337429
1.0,-0.3277822,-0.042052089,2.4101466,-0.19450959,-0.45472936,-0.10850458,-0.25615013,-0.12506901,-0.88128213,-0.9050547,-0.87732843,-0.85342175,0.5008798,-0.69646427,0.67774864,-0.91183277,1.8248285,-0.74823097
1.0,-1.5202731,-1.6598978,-0.35697003,-0.19450959,-0.49589907,-0.12565643,-0.33309532,-0.13286625,1.9234361,1.8571224,1.9969745,1.8781594,-2.1657345,2.0682819,-1.3325498,2.0030314,-0.7603472,-0.56684653
0.0,0.45350493,0.53202219,-0.35697003,-0.19450959,-0.3518071,-0.1031469,-0.61009698,-0.13330731,-0.95404377,-0.92408233,-0.98709311,-0.93286372,1.0476316,-1.0030275,0.64889269,-1.0231464,-0.65312757,-0.32242653
1.0,0.98806981,1.0191155,-0.35697003,-0.19450959,0.12163535,-0.099233651,0.28246453,-0.092122844,0.49245743,0.49347584,0.57258648,0.39015047,-0.39118884,0.93853971,-1.1978887,0.55854286,-0.55297546,-0.41328285
1.0,-0.57450445,0.044928862,-0.35697003,-0.19450959,-0.43414499,-0.11540026,-0.41004008,-0.13040912,-0.67754958,-0.78771767,-0.5556924,-0.70981511,-0.44874186,0.25728802,0.014061602,-0.58565791,1.3681953,-0.61516549
1.0,-0.8349335,-1.2945778,-0.35697003,-0.19450959,-0.3518063,-0.12194003,-0.47159521,-0.13305509,1.8817194,1.8349237,1.9459212,1.8292721,-1.9547072,1.9717712,-1.3806431,1.9512576,-0.79016441,-0.54924129
1.0,-0.97200141,-0.56393779,-0.35697003,-0.19450959,-0.16654702,-0.092952249,-0.44081806,-0.13582605,-0.88516276,-0.92091106,-0.83138043,-0.90536458,0.39536631,-0.36719266,0.22567194,-0.86523636,2.2684906,-0.53310499
0.0,-0.24554145,1.5062088,-0.35697003,-0.19450959,-0.35180707,-0.11401177,-0.16381612,-0.12902468,-0.57471314,-0.61646903,-0.68843108,-0.39204725,0.088417881,-1.2301114,1.9955041,-0.58824657,0.038877783,2.4748648
1.0,-0.39631616,-1.9208406,-0.35697003,-0.19450959,-0.39297694,-0.11665449,-0.51776255,-0.13664477,2.4812751,2.5484597,2.3109524,2.5931371,-1.4079555,0.89879992,-0.11098094,2.32144,-1.1840277,-0.66222129
1.0,0.96065623,0.65379552,-0.35697003,-0.19450959,0.080466363,-0.087006091,2.2368666,1.4126234,0.11603723,0.090724436,0.15905432,0.087660028,-0.32404403,0.38218417,-0.32259137,0.14176374,-0.57898057,-0.61708876
1.0,0.72764077,1.0713041,-0.35697003,-0.19450959,0.26572692,-0.087029226,0.19013077,-0.10145277,0.31394889,0.31905596,0.37858373,0.22821108,-0.20893833,0.6887474,-0.95742255,0.36180241,-0.55563549,-0.41627793
1.0,-1.1776033,-1.1032197,2.4101466,-0.19450959,-0.12537793,-0.10187157,0.0054629192,-0.10717207,-0.37777165,-0.32788334,-0.32595237,-0.4837111,0.75986752,0.03588116,-0.82276119,-0.35267587,0.086472972,-0.22421782
0.0,-0.6567452,0.20149457,-0.35697003,-0.19450959,-0.61940503,-0.12664747,-0.61009698,-0.13966758,-0.95016314,-0.93676741,-0.96156644,-0.93897464,0.89415743,-0.85542298,0.55270615,-0.99725951,2.5102207,-0.47335887
1.0,1.2484989,-1.8512559,-0.35697003,-0.19450959,-0.45472984,-0.11579332,-0.31770587,-0.12282501,2.3338118,2.3454982,2.2445833,2.4036988,-1.7916408,1.318905,-0.43801518,2.2541343,-1.0399452,-0.63773735
0.0,-0.97200141,0.16670219,-0.35697003,-0.19450959,-0.125378,-0.10484468,-0.53315199,-0.13431464,-0.82986392,-0.83211547,-0.80840643,-0.84425537,0.65435401,-0.53750555,0.2545279,-0.84193815,0.89167773,-0.44333633
1.0,-0.12218032,1.1930774,2.4101466,-0.19450959,1.5419631,-0.064341313,0.52868859,-0.088101384,0.52447254,0.49981838,0.64150849,0.4023724,-0.65017654,1.2110402,-1.3998806,0.62843747,-0.45059817,-0.42828956
1.0,1.1936717,-0.73789969,-0.35697003,-0.19450959,-0.4341457,-0.12491312,-0.4408184,-0.13884888,1.4441797,1.267266,1.7059704,1.2854002,-2.7796312,2.9312007,-2.1789915,1.7079207,-0.34598015,-0.5335425
1.0,0.86470868,0.16670219,-0.35697003,-0.19450959,-0.57823611,-0.12136195,-0.53315201,-0.1388489,-0.79590849,-0.69892206,-0.83648576,-0.83203354,1.5272385,-0.92354813,0.03329889,-0.85488159,0.48919254,0.28348518
1.0,-1.2050169,-0.35518351,-0.35697003,-0.19450959,-0.043040257,-0.079909091,0.14396378,-0.081992155,-0.86964027,-0.88285581,-0.8722231,-0.84425537,0.58720903,-0.73052685,0.64889269,-0.90665538,1.6301609,-0.7344891
1.0,0.17936909,-0.12903304,-0.35697003,-0.19450959,-0.47531383,-0.12392212,-0.54854099,-0.13664474,-0.80075926,-0.72112098,-0.8262751,-0.83814445,1.3737643,-0.82703748,0.02368016,-0.85747027,0.57938094,0.11119066
1.0,0.79617472,1.0191155,-0.35697003,-0.19450959,0.34806426,-0.080593946,0.31324257,-0.096611401,0.57395045,0.57275768,0.6695878,0.4543152,-0.47751807,1.1088524,-1.3998806,0.65691303,-0.51713857,-0.40713169
1.0,-0.91717425,-0.49435303,-0.35697003,-0.19450959,0.1010511,-0.090887618,-0.13303816,-0.12852085,-0.85411779,-0.90188343,-0.80840643,-0.85342175,0.26107635,-0.39557812,0.40842635,-0.84193815,1.9623563,-0.62828264
0.0,-1.4243255,1.610586,2.4101466,-0.19450959,0.71858457,-0.11169939,-0.44081806,-0.13204751,-0.5368771,-0.56255742,-0.69353641,-0.31871625,0.20352358,-1.4855807,2.3129197,-0.52611807,-0.00050797772,2.3116053
1.0,-0.50597049,-0.14642923,-0.35697003,-0.19450959,-0.084209019,-0.086675718,0.48252166,-0.068567854,-0.39329414,-0.32788334,-0.37190038,-0.47760013,0.91334169,-0.1798484,-0.61115094,-0.39927228,-0.12934454,-0.16608151
1.0,-1.5339799,-0.87706922,-0.35697003,-0.19450959,-0.1871315,-0.11103866,0.051629715,-0.086956855,-0.47090655,-0.38813754,-0.46124375,-0.55704212,1.1339609,-0.32177588,-0.59191357,-0.48987643,-0.023604528,-0.1044147
0.0,-0.78010633,0.20149457,-0.35697003,-0.19450959,-0.39297596,-0.11665452,-0.57931897,-0.13563713,-0.80755035,-0.82260165,-0.77522174,-0.82286715,0.52006409,-0.44667199,0.23529058,-0.80828518,0.83526832,-0.49349767
0.0,-0.61562483,1.0539079,-0.35697003,-0.19450959,0.57449332,0.1369681,0.48252166,-0.040606702,-0.50874258,-0.54987235,-0.62206176,-0.32788265,0.040457243,-1.1733404,1.9474109,-0.53388415,-0.12500578,2.5154215
1.0,-0.27295503,-0.23341018,-0.35697003,-0.19450959,-0.51648274,-0.12458281,-0.13303816,-0.099803908,-0.85993872,-0.81308783,-0.86967043,-0.88397635,1.1243687,-0.77026651,0.17757868,-0.90406669,1.2327145,-0.11445084
0.0,-0.97200141,0.3232679,-0.35697003,-0.19450959,-0.43414489,-0.10885054,-0.11764918,-0.10432493,-0.9229988,-0.91139724,-0.93093444,-0.91453096,0.85578889,-0.81000621,0.51423154,-0.96619524,1.5003827,-0.47335887
1.0,-0.64303841,1.0887003,-0.35697003,-0.19450959,0.34806471,-0.079986257,0.31324265,-0.068630885,-0.045978665,-0.045640258,-0.0068689803,-0.092612158,0.040457243,0.22322547,-0.4187778,-0.029089681,-0.54578299,-0.45118025
1.0,-0.4922637,-0.59873017,-0.35697003,-0.19450959,-0.063624768,-0.062477906,0.14396378,-0.057484218,-0.39717473,-0.32788334,-0.37700568,-0.4837111,0.95171026,-0.19120269,-0.63038823,-0.40444963,-0.11584444,-0.16078596
1.0,0.86470868,1.158285,-0.35697003,-0.19450959,0.018713238,-0.1055533,-0.10226007,-0.12140185,0.3100683,0.32539844,0.3632677,0.22821108,-0.11301697,0.60926792,-0.91894789,0.34627024,-0.58948732,-0.40341438
1.0,-1.2187237,-1.7816711,-0.35697003,-0.19450959,-0.33122358,-0.10946965,-0.30231709,-0.13185859,2.4308272,2.507233,2.2598993,2.5350836,-1.2832577,0.85338309,-0.15907416,2.2696665,-1.1974803,-0.64839452
1.0,0.74134756,0.67119171,-0.35697003,-0.19450959,0.018713238,-0.098155189,3.2217625,-0.039347226,0.084992268,0.05266922,0.11565896,0.078493574,-0.36241263,0.27431934,-0.1013623,0.095167329,-0.60111956,-0.63306724
0.0,1.4403939,-0.11163685,-0.35697003,-0.19450959,0.51274042,-0.10659397,-0.27153944,-0.12553713,0.052007029,0.020956512,0.12842239,-0.010114708,-0.32404403,0.55249691,-0.61115094,0.10811088,-0.40237979,-0.48102038
0.0,-1.067949,1.5931898,-0.35697003,-0.19450959,0.45098685,-0.087512178,0.26707577,-0.09923469,-0.52038448,-0.52450215,-0.6552464,-0.34927082,0.38577418,-1.326622,1.860843,-0.55200494,-0.3728578,2.3483519
1.0,-0.54709087,0.010136481,-0.35697003,-0.19450959,-0.24888462,-0.10646105,-0.0099261144,-0.11162521,-0.58635499,-0.72112098,-0.46124375,-0.59981858,-0.74609808,0.35379867,0.1487227,-0.48987643,1.1573313,-0.66897116
1.0,-1.5202731,-0.58133398,2.4101466,-0.19450959,0.38923347,-0.073009938,0.25168665,-0.085571675,-0.83956547,-0.86382818,-0.84669643,-0.79842348,0.46251124,-0.73620394,0.78355383,-0.88076849,1.306979,-0.82602929
0.0,1.5089279,-0.61612636,-0.35697003,-0.19450959,-0.57823605,-0.12631713,-0.54854099,-0.13891187,-0.64941508,-0.72112098,-0.53016575,-0.71592603,-0.1226091,0.26296506,-0.32259137,-0.55977104,0.9411873,-0.50071979
0.0,1.2622056,1.4714165,-0.35697003,-0.19450959,0.22455779,-0.078995191,0.067018749,-0.098607323,-0.54948911,-0.57524249,-0.68332573,-0.35843725,0.21311571,-1.3436533,2.0628347,-0.55977104,-0.10846428,2.3773669
1.0,-0.76639954,-0.66831493,2.4101466,-0.19450959,0.45098685,0.055703152,0.42096547,0.020353955,-0.40881661,-0.35325351,-0.36934774,-0.5050993,0.83660461,-0.071983621,-0.71695611,-0.39668362,0.046038416,-0.19217985
0.0,1.6048754,-0.59873017,-0.35697003,-0.19450959,-0.51648274,-0.11665453,-0.41004005,-0.13078799,-0.9229988,-0.91456852,-0.92072377,-0.92369733,0.82701246,-0.74188103,0.42766366,-0.95584049,2.0559963,-0.43962121
0.0,1.0017766,0.42764504,2.4101466,-0.19450959,-0.084209167,-0.10850458,-0.36387311,-0.12348576,-0.92396896,-0.9050547,-0.94114511,-0.9114755,0.92293384,-0.87245425,0.55270615,-0.97655,0.8149904,-0.44149207
0.0,0.20678268,-0.87706922,-0.35697003,-0.19450959,-0.06362499,-0.10885052,-0.45620715,-0.12310508,0.24215739,0.36662506,0.15905432,0.21904471,0.93252598,-0.35583843,-0.33220992,0.13917507,-1.0982349,-0.20622832
1.0,-1.1090693,-0.0072597088,-0.35697003,-0.19450959,-0.31063816,-0.10509244,-0.39465104,-0.1258129,-0.9317302,-0.93042487,-0.93093444,-0.92369733,0.76945965,-0.75891234,0.51423154,-0.96619524,2.3433627,-0.51695141
1.0,-1.6847546,-0.44216446,-0.35697003,-0.19450959,0.039297601,-0.11244263,-0.37926223,-0.13078798,-0.5126232,-0.41350766,-0.5378237,-0.57231943,1.3162115,-0.58859942,-0.32259137,-0.56753706,-0.30734276,0.0015920575
1.0,1.303326,-1.4685397,2.4101466,-0.19450959,-0.4547289,-0.11102378,-0.30231709,-0.11750009,1.9894067,1.9015201,1.9969745,2.0431543,-2.41513,1.6822392,-0.42839654,2.0030314,-0.81220651,-0.6669536
1.0,0.19307589,1.0713041,-0.35697003,-0.19450959,0.039297378,-0.11320549,-0.33309515,-0.10777707,0.57880122,0.55372996,0.6721403,0.48486983,-0.69813744,1.0974984,-1.1594141,0.65950155,-0.57138868,-0.46007651
1.0,1.3581532,-1.5555206,-0.35697003,-0.19450959,-0.20771634,-0.10576596,-0.39465071,-0.12941746,2.2571694,2.2440174,2.2011879,2.3120348,-1.9547072,1.4778637,-0.54382035,2.2101266,-0.97662483,-0.63448
1.0,-1.0405354,-1.4511435,-0.35697003,-0.19450959,-0.33122309,-0.11790641,-0.44081806,-0.12788382,2.3066475,2.3169568,2.2369253,2.3548114,-1.7820487,1.4267698,-0.63038823,2.2463683,-1.0177242,-0.61526301
1.0,1.2759124,0.94953075,2.4101466,-0.19450959,-0.39297624,-0.11509488,-0.36387355,-0.13091588,0.59141325,0.56007252,0.71298302,0.4695924,-0.76528225,1.2961968,-1.4287364,0.70092063,-0.47258938,-0.43851808
1.0,-0.72527916,-1.6077092,-0.35697003,-0.19450959,-0.29005435,-0.093943306,-0.30231709,-0.12808009,2.5899325,2.7704486,2.3288213,2.7000785,-0.46792595,0.38218417,-0.17831153,2.3395611,-1.3984388,-0.5772954
0.0,0.6728136,-0.47695684,5.1772633,-0.19450959,0.12163557,-0.11195511,-0.41004018,-0.12521147,0.47402448,0.6076416,0.3862417,0.44514875,0.82701246,-0.19687978,-0.49572713,0.36956845,-1.1051426,-0.2313872
0.0,1.4266871,-0.33778732,-0.35697003,-0.19450959,-0.5164828,-0.11509488,0.11318571,-0.10546319,-0.45247357,-0.47059054,-0.41529574,-0.47454467,0.20352358,-0.12307749,0.0044428718,-0.44328002,-0.2249607,-0.50975381
1.0,-0.41002295,1.1756812,-0.35697003,4.3903592,0.47157121,-0.065165594,0.99035874,-0.052000708,0.6079059,0.56007252,0.73595702,0.49403612,-0.92834867,1.3529677,-1.3614059,0.72421883,-0.46440518,-0.46252342
1.0,0.90582906,0.67119171,-0.35697003,-0.19450959,0.26572674,-0.08527176,3.2525405,3.4462389,0.10245509,0.059011756,0.13608032,0.10293729,-0.47751807,0.30838189,-0.043650348,0.12882037,-0.5640108,-0.77186221
0.0,-1.1638965,-1.8512559,-0.35697003,-0.19450959,-0.22830096,-0.10606723,-0.27153888,-0.12131647,0.87663887,0.84548693,0.9733552,0.78124943,-0.99549348,1.3643218,-1.3133127,0.9649671,-0.61606984,-0.47602871
1.0,-0.41002295,-0.25080637,-0.35697003,-0.19450959,-0.33122263,-0.11640677,-0.13303822,-0.093758218,-0.51844412,-0.38813754,-0.5556924,-0.59370766,1.6039756,-0.67375589,-0.46687111,-0.57530314,-0.18350336,0.14993072
0.0,-0.91717425,-0.21601399,-0.35697003,-0.19450959,0.49215569,-0.050337725,-0.10226018,-0.12398662,-0.46411544,-0.49278947,-0.41274308,-0.49287744,0.11719435,-0.037921075,-0.053268991,-0.44069134,-0.077380672,-0.51174749
0.0,-0.84864029,1.6801707,-0.35697003,-0.19450959,0.43040245,0.21302997,0.34402063,-0.036639124,-0.75613214,-0.74966242,-0.86711776,-0.6212068,0.67353826,-1.3606846,1.6299953,-0.78239831,0.2620317,2.2364378
0.0,-1.0816557,1.9411136,-0.35697003,-0.19450959,0.018713164,-0.08626276,-0.19459413,-0.079399738,-0.68531081,-0.72112098,-0.80074841,-0.5050993,0.23229997,-1.3322991,2.0243602,-0.6840281,0.40956008,2.3808031
0.0,-0.69786558,1.5931898,-0.35697003,-0.19450959,-0.53706715,-0.12565644,-0.53315199,-0.13809319,-0.78911741,-0.79088894,-0.91306576,-0.63037317,0.62557757,-1.4742265,1.8704617,-0.79016437,0.77443465,2.1704377
1.0,0.86470868,1.0191155,-0.35697003,-0.19450959,-0.10479327,-0.11074346,0.48252138,-0.10401262,0.54872642,0.54421624,0.6491663,0.42681606,-0.48711037,1.1202066,-1.4094992,0.63620334,-0.4932435,-0.40683273
0.0,1.5226347,2.0280945,-0.35697003,-0.19450959,0.24514208,-0.090094801,0.26707558,-0.098457338,-0.38165227,-0.37862371,-0.5607977,-0.16594326,0.33781346,-1.5082891,2.2167333,-0.39668362,-0.4271001,2.2679273
0.0,-1.5751003,0.23628695,-0.35697003,-0.19450959,-0.49589831,-0.12565644,-0.59470798,-0.13985651,-0.94628252,-0.93359614,-0.95390844,-0.93897464,0.88456529,-0.82703748,0.51423154,-0.98949344,2.5102207,-0.44861343
0.0,1.0017766,-0.024655899,-0.35697003,-0.19450959,-0.14596251,-0.1077352,2.4984802,1.6241591,-0.02269494,-0.0044136601,-0.0043163389,-0.06205756,0.18433933,0.10400641,-0.36106594,-0.026501018,-0.59149262,-0.43516768
0.0,-0.6567452,0.20149457,-0.35697003,-0.19450959,0.38923321,-0.083356278,-0.17920546,-0.12387537,0.27029191,0.23343164,0.37858373,0.1732128,-0.55425518,0.94421675,-1.0439904,0.36180241,-0.40398367,-0.45334037
0.0,-1.6162206,0.53202219,-0.35697003,4.3903592,0.43040193,-0.041858252,0.39018746,-0.10313483,0.35760591,0.33491236,0.45516371,0.25876576,-0.4967025,0.94421675,-1.1017023,0.43946306,-0.46230189,-0.43367933
